,Word,Rating,Year,Ship,Line,Negative,Positive,Total
2285,entertainment team,good,2010,MSC Poesia,Msc,0.0,3.0,3.0
2286,entertainment team,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2287,entertainment team,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2288,entertainment team,good,2013,MSC Armonia,Msc,0.0,2.0,2.0
2289,entertainment team,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2290,entertainment team,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2291,entertainment team,good,2013,MSC Poesia,Msc,0.0,2.0,2.0
2292,entertainment team,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
2293,entertainment team,good,2014,MSC Divina,Msc,0.0,2.0,2.0
2294,entertainment team,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2295,entertainment team onboard,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2296,entertainment value,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2297,entire audience,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2298,entire burger,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2299,entire city wall,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2300,entire cocktail menu,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2301,entire compliment,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2302,entire cruise,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
2303,entire cruise,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2304,entire cruise,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2305,entire cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2306,entire deck,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2307,entire experience,bad,2010,MSC Musica,Msc,1.0,0.0,1.0
2308,entire family,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2309,entire food service,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2310,entire front end,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2311,entire group,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
2312,entire island,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2313,entire operation run,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2314,entire ship,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
2315,entire ship,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2316,entire ship,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2317,entire staff,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2318,entire time,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2319,entire trip,bad,2014,MSC Musica,Msc,0.0,1.0,1.0
2320,entire trip,good,2014,MSC Divina,Msc,0.0,2.0,2.0
2321,entire trip,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2322,entirely different scene,bad,2008,MSC Poesia,Msc,0.0,1.0,1.0
2323,equal service,bad,2010,MSC Splendida,Msc,1.0,0.0,1.0
2324,equally great sights,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2325,equally poor shape,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2326,ergonomic design,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2327,escalators,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
2328,escape drink coupons,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2329,espresso drinks,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2330,etoneca wine bar,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2331,euro fare,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2332,euro laundry package,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
2333,european ambience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2334,european charm,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2335,european class,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2336,european company,bad,2008,MSC Musica,Msc,0.0,2.0,2.0
2337,european cousins,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
2338,european cruise,bad,2009,MSC Fantasia,Msc,1.0,0.0,1.0
2339,european cruise,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
2340,european cuisine,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2341,european culturethis cruise,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2342,european dining,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2343,european experience,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2344,european experience cruise,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2345,european feel,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2346,european flair,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2347,european flair,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2348,european flare,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2349,european flavor,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2350,european holiday,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2351,european neighbours,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
2352,european style,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
2353,european style,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2354,european style dining,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2355,european style msc,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
2356,european way,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2357,europeans,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2358,euros,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
2359,euros,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2360,euros,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
2361,euros,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2362,eve dinner,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
2363,evening,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2364,evening activities,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
2365,evening buffet,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2366,evening dance lessons,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2367,evening dining experience,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2368,evening entertainment,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
2369,evening entertainment,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
2370,evening entertainment,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
2371,evening entertainment,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2372,evening entertainment,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2373,evening meal,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2374,evening pizza,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2375,evening pool party,good,2011,MSC Magnifica,Msc,0.0,1.0,1.0
2376,evening shows,good,2009,MSC Musica,Msc,0.0,1.0,1.0
2377,evening shows,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2378,evening shows,good,2012,MSC Divina,Msc,0.0,1.0,1.0
2379,evening turndown service,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
2380,evening waiters,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
2381,evenings santoro,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2382,everglades holiday park,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2383,everyones elses vacation,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
2384,everyones tastes,good,2011,MSC Fantasia,Msc,1.0,0.0,1.0
2385,evidences poor training,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
2386,excellent acrobatic troupes,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2387,excellent artists,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2388,excellent atmosphere,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
2389,excellent balcony room,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2390,excellent base,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2391,excellent bread,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2392,excellent breakfasts,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
2393,excellent cabin accommodation,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2394,excellent cabin staff,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2395,excellent cabin staff,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2396,excellent cabin steward,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2397,excellent care,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
2398,excellent care,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2399,excellent choice,good,2011,MSC Opera,Msc,0.0,1.0,1.0
2400,excellent choice,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2401,excellent cocktails,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2402,excellent company,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2403,excellent cruise,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2404,excellent cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2405,excellent cruise ship,bad,2013,MSC Armonia,Msc,0.0,1.0,1.0
2406,excellent cruise value,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2407,excellent crusts,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2408,excellent cuisine,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2409,excellent cuisine,good,2013,MSC Sinfonia,Msc,0.0,1.0,1.0
2410,excellent desert wine,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2411,excellent enjoyable cruises,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
2412,excellent entertainment team,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2413,excellent espresso,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2414,excellent exhaust fan,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2415,excellent experience,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
2416,excellent experience,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2417,excellent facilities,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2418,excellent first experience,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2419,excellent food,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
2420,excellent food,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2421,excellent foodand,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2422,excellent good value,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2423,excellent guides,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2424,excellent gym,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2425,excellent holiday,good,2011,MSC Opera,Msc,0.0,1.0,1.0
2426,excellent holiday,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
