,Word,Rating,Year,Ship,Line,Negative,Positive,Total
367,amazingly beautiful ports,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
368,amazingly entertainers,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
369,amenities,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
370,amenities,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
371,amenity,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
372,america ships,good,2014,MSC Divina,Msc,0.0,1.0,1.0
373,american ab,good,2014,MSC Divina,Msc,0.0,1.0,1.0
374,american broadway performance,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
375,american buffet,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
376,american companies,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
377,american counterparts,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
378,american cruise line,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
379,american cruise lines,bad,2013,MSC Preziosa,Msc,0.0,1.0,1.0
380,american cruise ships,good,2008,MSC Musica,Msc,1.0,0.0,1.0
381,american cruisers,good,2013,MSC Divina,Msc,0.0,1.0,1.0
382,american customs,good,2008,MSC Lirica,Msc,1.0,0.0,1.0
383,american dinner,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
384,american dollars,good,2014,MSC Divina,Msc,0.0,1.0,1.0
385,american flair,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
386,american food,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
387,american group,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
388,american guests,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
389,american junk food,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
390,american lines,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
391,american market,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
392,american market,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
393,american market,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
394,american owned cruise,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
395,american ports,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
396,american shipit,bad,2013,MSC Preziosa,Msc,1.0,0.0,1.0
397,american ships,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
398,american songs,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
399,american staff,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
400,american style cruise,good,2014,MSC Divina,Msc,1.0,0.0,1.0
401,american tastes,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
402,american travellers,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
403,americans,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
404,americans,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
405,americans,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
406,americans,good,2014,MSC Divina,Msc,1.0,0.0,1.0
407,americans,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
408,ample choice,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
409,ample choices,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
410,ample closet space,good,2013,MSC Divina,Msc,0.0,1.0,1.0
411,ample equipment,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
412,ample public spaces,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
413,ample public spaces,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
414,ample room,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
415,ample seating,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
416,ample seating,good,2015,MSC Divina,Msc,0.0,1.0,1.0
417,ample smoking places,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
418,ample space,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
419,ample staff,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
420,ample storage,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
421,ample storage space,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
422,ample storage space,good,2011,MSC Musica,Msc,0.0,1.0,1.0
423,ample storage space,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
424,ample time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
425,ample wardrobe,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
426,amsterdam,good,2014,MSC Magnifica,Msc,1.0,0.0,1.0
427,ancient greek theatre,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
428,ancient history,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
429,ancona,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
430,andre,good,2014,MSC Divina,Msc,0.0,1.0,1.0
431,angel hair pasta,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
432,angled balconies,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
433,angry crowd,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
434,angry passengers,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
435,angry people,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
436,angry people,good,2014,MSC Divina,Msc,1.0,0.0,1.0
437,animalshaped towels,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
438,animated holiday atmosphere,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
439,animation staff,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
440,animation team,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
441,animation team,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
442,animation team,good,2011,MSC Poesia,Msc,0.0,2.0,2.0
443,animation team,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
444,animation team,good,2013,MSC Divina,Msc,0.0,1.0,1.0
445,animation team,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
446,animation team,good,2014,MSC Opera,Msc,0.0,1.0,1.0
447,animation team,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
448,animation team members,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
449,ankle sprain,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
450,anniversary celebration cruise,bad,2010,MSC Musica,Msc,1.0,0.0,1.0
451,announcements,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
452,announcements,good,2012,MSC Divina,Msc,1.0,0.0,1.0
453,announcements,good,2014,MSC Lirica,Msc,1.0,0.0,1.0
454,announcements,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
455,annoying habit,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
456,annoying lines,good,2014,MSC Divina,Msc,1.0,0.0,1.0
457,annoying thing,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
458,annoying thing,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
459,annoying thing,good,2014,MSC Divina,Msc,1.0,0.0,1.0
460,annoying things,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
461,annoying waiter,good,2013,MSC Divina,Msc,1.0,0.0,1.0
462,annoying woman,good,2011,MSC Opera,Msc,1.0,0.0,1.0
463,annual holiday,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
464,annual sailing,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
465,answer session,good,2014,MSC Divina,Msc,0.0,1.0,1.0
466,answer times,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
467,answers,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
468,anti diarrhea medication,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
469,antiamerican sentiment,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
470,anticipated first experience,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
471,antigua 7am,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
472,antiseptic hand wash,good,2013,MSC Opera,Msc,0.0,1.0,1.0
473,anybody,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
474,anybody,good,2013,MSC Divina,Msc,0.0,1.0,1.0
475,apathetic staff syndrome,good,2013,MSC Divina,Msc,1.0,0.0,1.0
476,aperitifs,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
477,apologies,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
478,apology,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
479,appalling experience,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
480,appalling food choice,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
481,appalling quality,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
482,appalling quality,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
483,appetizer,good,2014,MSC Divina,Msc,0.0,1.0,1.0
484,appetizer offerings,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
485,apple pie,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
486,appropriate cooking times,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
487,appropriate tour guide,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
488,approx,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
489,aqua cycling class,good,2014,MSC Divina,Msc,0.0,1.0,1.0
490,ar immigrations,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
491,arab hotel,good,2012,MSC Sinfonia,Msc,1.0,0.0,1.0
492,arabesque restaurants,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
493,arabian dishes,bad,2012,MSC Lirica,Msc,1.0,0.0,1.0
494,arabs,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
495,arche noah,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
496,archeological site ephesus,bad,2010,MSC Magnifica,Msc,0.0,1.0,1.0
497,architectural design,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
498,arduous task,bad,2010,MSC Fantasia,Msc,1.0,0.0,1.0
499,area msc,good,2011,MSC Musica,Msc,0.0,1.0,1.0
500,area upstairs,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
501,areas,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
502,areas,good,2012,MSC Divina,Msc,0.0,1.0,1.0
503,areas,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
504,areas insider,good,2013,MSC Divina,Msc,1.0,0.0,1.0
505,areassignageor bus transportsplan,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
506,argument,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
507,aroma bar staff,good,2012,MSC Opera,Msc,0.0,1.0,1.0
508,arrangement,good,2013,MSC Lirica,Msc,0.0,1.0,1.0
509,arrival,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
510,arrival,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
511,arrival,good,2014,MSC Armonia,Msc,1.0,0.0,1.0
512,arrival times,bad,2013,MSC Musica,Msc,1.0,0.0,1.0
513,arrogant crew members,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
514,arrogant people,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
515,arrogant stupidity,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
516,art auction,good,2014,MSC Divina,Msc,0.0,1.0,1.0
517,art auctions,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
518,art cruise ship,bad,2009,MSC Musica,Msc,0.0,1.0,1.0
519,art deco,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
520,art deco style,good,2012,MSC Opera,Msc,0.0,1.0,1.0
521,art fitness equipment,good,2013,MSC Divina,Msc,0.0,1.0,1.0
522,artist elisa messina,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
523,artistic element,good,2014,MSC Divina,Msc,0.0,1.0,1.0
524,artists,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
525,ash trays,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
526,ash trays,bad,2010,MSC Orchestra,Msc,1.0,0.0,1.0
527,asian style dcor,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
528,asian trio,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
529,asparagus soup,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
530,aspect,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
531,assist bars,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
532,assistance,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
533,assistant cd,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
534,assistant hotel manager,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
535,assistant maitre,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
536,assistant maitre,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
537,assistant noel,good,2014,MSC Divina,Msc,0.0,1.0,1.0
538,assistant waiter,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
539,assistant waiter,good,2014,MSC Divina,Msc,0.0,1.0,1.0
540,assistant waiter onur,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
541,associates,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
542,asst waiters,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
543,asthmatic gamers,good,2013,MSC Opera,Msc,1.0,0.0,1.0
544,astoundingly poor restaurant,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
545,athens convention obligations,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
546,atlantic city,good,2011,MSC Magnifica,Msc,0.0,1.0,1.0
547,atlantic crossing,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
548,atlantic ocean,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
549,atlantic white wine,good,2013,MSC Opera,Msc,1.0,0.0,1.0
550,atlantis hotel,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
551,atrium,good,2011,MSC Musica,Msc,0.0,1.0,1.0
552,atrium,good,2014,MSC Divina,Msc,0.0,1.0,1.0
553,atrium area,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
554,atrium area,good,2014,MSC Divina,Msc,0.0,1.0,1.0
555,atrium comprising crystal,bad,2012,MSC Splendida,Msc,0.0,1.0,1.0
556,atrium many times,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
557,atrocious cruise,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
558,attendant,bad,2010,MSC Musica,Msc,0.0,1.0,1.0
559,attendant,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
560,attendant,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
561,attention,good,2014,MSC Opera,Msc,1.0,0.0,1.0
562,attentive crew,good,2013,MSC Opera,Msc,0.0,1.0,1.0
563,attentive head waiter,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
564,attentive service,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
565,attentive service,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
566,attentive service,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
567,attentive service,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
568,attentive staff,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
569,attentive staff,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
570,attentive wait staff,good,2014,MSC Divina,Msc,0.0,1.0,1.0
571,attentive waiters,bad,2011,MSC Magnifica,Msc,0.0,1.0,1.0
572,attentive waiters,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
573,attitude,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
574,attitude,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
575,attitude waiters,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
576,attractive cruise deal,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
577,attractive decor,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
578,attractive drinks package,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
579,attractive packages,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
580,attractive presentation,good,2014,MSC Divina,Msc,0.0,1.0,1.0
581,attractive promotions,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
582,attractive ship,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
583,attractive shirtless male,good,2013,MSC Divina,Msc,0.0,1.0,1.0
584,audience,good,2015,MSC Divina,Msc,0.0,1.0,1.0
585,aurea spa,bad,2013,MSC Musica,Msc,1.0,0.0,1.0
586,aurea spa,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
587,aurea spa,good,2013,MSC Divina,Msc,0.0,1.0,1.0
588,aurea suite check,good,2014,MSC Divina,Msc,0.0,1.0,1.0
589,aureo spa,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
590,australains,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
591,australian market,good,2014,MSC Orchestra,Msc,1.0,0.0,1.0
592,australian newspapers,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
593,australian table,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
594,authentic gelato,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
595,authentic italian pizza,good,2014,MSC Divina,Msc,0.0,1.0,1.0
596,authentic italian sauces,good,2013,MSC Divina,Msc,0.0,1.0,1.0
597,authentic italianstyle pies,good,2014,MSC Divina,Msc,0.0,1.0,1.0
598,authentic margherita pizzas,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
599,authentically italian cuisine,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
600,automatic upgrade,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
601,available facilities,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
602,available meals,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
603,available space,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
604,available staff,bad,2009,MSC Fantasia,Msc,1.0,0.0,1.0
605,available water fluids,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
606,ave,good,2014,MSC Divina,Msc,1.0,0.0,1.0
607,average age,good,2010,MSC Magnifica,Msc,1.0,0.0,1.0
608,average age,good,2015,MSC Divina,Msc,1.0,0.0,1.0
609,average balcony brilliant,bad,2012,MSC Fantasia,Msc,0.0,1.0,1.0
610,average cruise fare,good,2013,MSC Divina,Msc,0.0,1.0,1.0
611,average level,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
612,average time,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
613,avid cruiser,good,2014,MSC Divina,Msc,0.0,1.0,1.0
614,awesome background music,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
615,awesome cabin,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
616,awesome costumes,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
617,awesome cruise,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
618,awesome dining staff,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
619,awesome experience,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
620,awesome job,bad,2014,MSC Poesia,Msc,0.0,1.0,1.0
621,awesome mediterranean specialty,good,2014,MSC Divina,Msc,0.0,1.0,1.0
622,awesome time,good,2014,MSC Magnifica,Msc,1.0,0.0,1.0
623,awesome tiramisu,good,2013,MSC Musica,Msc,0.0,1.0,1.0
624,awesome tiramisu,good,2014,MSC Divina,Msc,0.0,1.0,1.0
625,awesome turtles,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
626,awesome value,good,2011,MSC Divina,Msc,0.0,1.0,1.0
627,awesome views,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
628,awful catering,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
629,awful experience,good,2010,MSC Splendida,Msc,2.0,0.0,2.0
630,awful experiences,bad,2013,MSC Fantasia,Msc,1.0,0.0,1.0
631,awful food,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
632,awful pastry,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
633,awful reviews,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
634,awful time,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
635,awkward moment,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
636,awsome job,good,2013,MSC Divina,Msc,0.0,1.0,1.0
637,ba flight,good,2014,MSC Divina,Msc,1.0,0.0,1.0
638,babies,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
639,baby sitting services,bad,2011,MSC Sinfonia,Msc,1.0,0.0,1.0
640,baby turtle,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
641,baby turtles,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
642,bacardi factory,good,2015,MSC Divina,Msc,0.0,1.0,1.0
643,background information,bad,2010,MSC Magnifica,Msc,0.0,1.0,1.0
644,backpack,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
645,backpack carriers,good,2013,MSC Fantasia,Msc,1.0,0.0,1.0
646,backwards,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
647,bad attitude,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
648,bad behavior,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
649,bad behaviour,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
650,bad bits,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
651,bad bits,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
652,bad buffet,good,2014,MSC Divina,Msc,1.0,0.0,1.0
653,bad business decision,good,2014,MSC Divina,Msc,1.0,0.0,1.0
654,bad case,good,2015,MSC Divina,Msc,1.0,0.0,1.0
655,bad comments,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
656,bad consistency,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
657,bad cruise,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
658,bad cruise,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
659,bad cruise,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
660,bad customer relations,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
661,bad embarkation,good,2014,MSC Divina,Msc,1.0,0.0,1.0
662,bad experience,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
663,bad experience,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
664,bad experience,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
665,bad experience,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
666,bad experience,bad,2013,MSC Lirica,Msc,1.0,0.0,1.0
667,bad experience,bad,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
668,bad experiences,good,2009,MSC Fantasia,Msc,1.0,0.0,1.0
669,bad food,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
670,bad food,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
671,bad food,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
672,bad food,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
673,bad food,bad,2011,MSC Sinfonia,Msc,1.0,0.0,1.0
674,bad food,bad,2013,MSC Divina,Msc,1.0,1.0,2.0
675,bad food,good,2013,MSC Divina,Msc,1.0,0.0,1.0
676,bad food,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
677,bad foot,good,2014,MSC Divina,Msc,1.0,0.0,1.0
678,bad form,good,2008,MSC Lirica,Msc,1.0,0.0,1.0
679,bad guy,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
680,bad idea,bad,2013,MSC Magnifica,Msc,1.0,0.0,1.0
681,bad infection,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
682,bad language barrier,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
683,bad luck,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
684,bad manner,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
685,bad mannered people,good,2014,MSC Opera,Msc,1.0,0.0,1.0
686,bad mood,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
687,bad news,bad,2008,MSC Poesia,Msc,1.0,0.0,1.0
688,bad overall experience,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
689,bad parts,bad,2013,MSC Lirica,Msc,1.0,0.0,1.0
690,bad pizza,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
691,bad pizza,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
692,bad points,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
693,bad points,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
694,bad points,good,2013,MSC Opera,Msc,1.0,0.0,1.0
695,bad poolside service,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
696,bad reflection,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
697,bad reports,good,2013,MSC Orchestra,Msc,1.0,0.0,1.0
698,bad restaurant food,good,2014,MSC Divina,Msc,1.0,0.0,1.0
699,bad review,bad,2014,MSC Musica,Msc,1.0,0.0,1.0
700,bad review,good,2014,MSC Divina,Msc,1.0,0.0,1.0
701,bad review,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
702,bad reviews,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
703,bad reviews,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
704,bad reviews,good,2010,MSC Poesia,Msc,2.0,0.0,2.0
705,bad reviews,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
706,bad reviews,good,2012,MSC Musica,Msc,1.0,0.0,1.0
707,bad reviews,good,2012,MSC Poesia,Msc,1.0,0.0,1.0
708,bad reviews,good,2013,MSC Divina,Msc,2.0,0.0,2.0
709,bad reviews,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
710,bad reviews,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
711,bad reviews,good,2014,MSC Divina,Msc,3.0,0.0,3.0
712,bad reviews,good,2014,MSC Opera,Msc,2.0,0.0,2.0
713,bad reviews,good,2014,MSC Preziosa,Msc,2.0,0.0,2.0
714,bad reviews,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
715,bad sandwich,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
716,bad school cafeteria,bad,2010,MSC Orchestra,Msc,1.0,0.0,1.0
717,bad seat,good,2013,MSC Divina,Msc,1.0,0.0,1.0
718,bad service,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
719,bad service,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
720,bad service,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
721,bad service,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
722,bad service,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
723,bad service,good,2014,MSC Divina,Msc,1.0,0.0,1.0
724,bad servicewea party,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
725,bad shipboard entertainment,good,2014,MSC Divina,Msc,1.0,0.0,1.0
726,bad staff,good,2013,MSC Divina,Msc,1.0,0.0,1.0
727,bad staff attitudes,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
728,bad start,bad,2010,MSC Musica,Msc,1.0,0.0,1.0
729,bad start,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
730,bad start,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
731,bad taste,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
732,bad tempered,good,2012,MSC Poesia,Msc,1.0,0.0,1.0
733,bad things,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
734,bad things,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
735,bad things,bad,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
736,bad time,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
737,bad tv menu,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
738,bad vibration,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
739,bad way,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
740,bad way,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
741,bad weather,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
742,bad weather,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
